ProteinA,ProteinB,absTime,cellNr,fate,tree
-0.889240828228,1.98727599923,182,81,0,1cp
0.0660597300094,2.11011943777,183,81,0,1cp
0.942106522539,1.1014554366,184,81,0,1cp
2.41477719829,0.824139380038,185,81,0,1cp
1.81079657232,1.5393017808,186,81,0,1cp
1.58124791696,2.39148066561,187,81,0,1cp
-0.0582362455648,3.64293708742,188,81,0,1cp
-0.450707351626,5.55235573971,189,81,0,1cp
0.545863158954,6.36224506138,190,81,0,1cp
0.0793677797256,6.14550854697,191,81,0,1cp
0.719847574926,8.00482233809,192,81,0,1cp
0.529344468929,9.4715385721,193,81,0,1cp
0.85340149715,10.9779055496,194,81,0,1cp
-0.294289892666,12.1551243347,195,81,0,1cp
-0.209080443032,12.2430702325,196,81,0,1cp
-3.20021641393,12.2149738247,197,81,0,1cp
-3.38711257209,13.1178556236,198,81,0,1cp
-5.01758581581,14.2667656995,199,81,0,1cp
-3.81159129926,14.5873247766,200,81,0,1cp
-3.0341839465,16.0106667252,201,81,0,1cp
-1.56751296453,19.0914326292,202,81,0,1cp
0.953493262627,18.3471019099,203,81,0,1cp
1.0045767418,19.9293463875,204,81,0,1cp
3.75193993972,20.8633717666,205,81,0,1cp
5.68413150398,22.3140273219,206,81,0,1cp
6.44757621676,22.8833126215,207,81,0,1cp
8.58319636394,23.7372527364,208,81,0,1cp
8.47690285153,24.8667531874,209,81,0,1cp
8.65238869,25.5651193039,210,81,0,1cp
9.04379896676,25.0445779865,211,81,0,1cp
9.5148212587,25.8106629559,212,81,0,1cp
9.45826361594,25.3942293277,213,81,0,1cp
11.681346683,27.0474224383,214,81,0,1cp
12.4224922827,26.1818773372,215,81,0,1cp
13.774997251,28.2105317167,216,81,0,1cp
14.2046458846,29.6400947169,217,81,0,1cp
13.3840425841,31.0734833326,218,81,0,1cp
14.6540999425,29.9091734647,219,81,0,1cp
13.741844967,30.5805740266,220,81,0,1cp
14.6732109209,32.7341374553,221,81,0,1cp
14.3048958821,33.2155294763,222,81,0,1cp
-0.0682776226393,-0.586531269564,191,82,0,1cp
-0.919648072952,-0.362314865273,192,82,0,1cp
0.314169159137,0.352294925363,193,82,0,1cp
0.249501629147,-1.69764635321,194,82,0,1cp
-0.306067718801,-0.538572288258,195,82,0,1cp
-1.60741124564,-0.874827026939,196,82,0,1cp
-1.12296464036,-0.449337093699,197,82,0,1cp
-0.661298345646,0.747909829946,198,82,0,1cp
-1.45350725183,-0.623763867284,199,82,0,1cp
-3.68983628015,-1.33320486971,200,82,0,1cp
-3.27907409057,-1.62175356559,201,82,0,1cp
-3.46587748183,-2.40550708671,202,82,0,1cp
-3.1298063139,-0.670570510875,203,82,0,1cp
-0.172631780265,-1.5273426047,204,82,0,1cp
0.800536376026,-2.08288938419,205,82,0,1cp
1.28669775918,-1.87850035259,206,82,0,1cp
1.13937579153,-3.08064987866,207,82,0,1cp
1.82695400004,-3.47633059042,208,82,0,1cp
2.98753134966,-3.15887732917,209,82,0,1cp
4.04083877025,-3.49173773355,210,82,0,1cp
6.76430411032,-3.58512459245,211,82,0,1cp
8.26338967579,-4.1144567049,212,82,0,1cp
9.12858880428,-5.62892701408,213,82,0,1cp
9.42202822545,-4.30733380274,214,82,0,1cp
10.6887009892,-1.55240073109,215,82,0,1cp
10.7816928308,-0.53399910031,216,82,0,1cp
0.225264117248,0.0734345192411,191,83,0,1cp
0.917986872364,-0.262944143869,192,83,0,1cp
-0.351343624182,1.01941933025,193,83,0,1cp
1.35117103395,2.10715917348,194,83,0,1cp
1.55349983037,2.55066089406,195,83,0,1cp
3.18535672946,1.39879250948,196,83,0,1cp
2.45232373394,0.683770641448,197,83,0,1cp
4.27038565649,-0.344805884059,198,83,0,1cp
5.04554115053,-2.59294877085,199,83,0,1cp
5.59858123638,-1.331630669,200,83,0,1cp
5.83260569073,-1.65945419534,201,83,0,1cp
5.58407707266,-1.99794815964,202,83,0,1cp
6.78460873113,-0.50184592621,203,83,0,1cp
6.92496860098,-0.977834528596,204,83,0,1cp
4.95789889739,-1.81830546428,205,83,0,1cp
3.84071243569,-2.0430510848,206,83,0,1cp
3.65486668349,-3.17572013667,207,83,0,1cp
4.96486566666,-2.83136436739,208,83,0,1cp
5.90827717776,-3.20502644565,209,83,0,1cp
8.12724796755,-3.71229785624,210,83,0,1cp
7.17614610351,-4.30620102826,211,83,0,1cp
8.31973404002,-4.41242252211,212,83,0,1cp
7.50175481463,-4.32894139659,213,83,0,1cp
9.26146711012,-4.84891648499,214,83,0,1cp
10.1670083957,-5.20768242109,215,83,0,1cp
11.5866183677,-5.28920524791,216,83,0,1cp
11.7227354071,-5.47162338345,217,83,0,1cp
14.0022003388,-5.44054741657,218,83,0,1cp
16.0439250028,-6.11721821982,219,83,0,1cp
17.6274693058,-5.11262531069,220,83,0,1cp
18.497952059,-5.01579713329,221,83,0,1cp
20.0778093443,-5.51964388611,222,83,0,1cp
20.3709167763,-4.17525966873,223,83,0,1cp
22.2264724353,-3.24962826755,224,83,0,1cp
-1.01950620238,-0.389923706559,163,42,1,1cp
-0.0850784191529,-0.231870216639,164,42,1,1cp
-0.326828058046,-0.328493886654,165,42,1,1cp
0.453242239345,-0.744460814602,166,42,1,1cp
-0.176976313853,-1.6902068753,167,42,1,1cp
-0.107047046712,-1.08196068361,168,42,1,1cp
1.10319645379,-2.39909260356,169,42,1,1cp
0.83417990738,-1.62306468972,170,42,1,1cp
0.243362808644,-2.62528170864,171,42,1,1cp
0.898403422426,-3.377716946,172,42,1,1cp
1.53406501918,-4.84450213661,173,42,1,1cp
0.985315885762,-5.3459042835,174,42,1,1cp
-1.00014513466,-4.37059182502,175,42,1,1cp
-1.61016811215,-3.85496373658,176,42,1,1cp
-0.932808590468,-1.87654162455,177,42,1,1cp
-0.707842779891,-0.354399078614,178,42,1,1cp
0.281219383092,-0.458068907144,179,42,1,1cp
0.623734445126,0.211141868528,180,42,1,1cp
-0.3084327174,0.430942739411,181,42,1,1cp
0.01608610556,2.76151764345,182,42,1,1cp
1.68921812625,2.56472899702,183,42,1,1cp
0.318965646184,4.45842668641,184,42,1,1cp
1.57113299666,6.35138055652,185,42,1,1cp
1.38506376526,9.18100075824,186,42,1,1cp
2.99350583473,9.77131416561,187,42,1,1cp
4.70782477061,11.4836363252,188,42,1,1cp
5.5358768357,14.7652881617,189,42,1,1cp
6.36620867692,15.1476464848,190,42,1,1cp
6.55984597978,14.6126062373,191,42,1,1cp
6.21426257967,13.7325962034,192,42,1,1cp
0.712712028861,-2.02580787311,163,43,1,1cp
-1.1704381792,-2.21142534103,164,43,1,1cp
-1.54275723214,-2.53313155885,165,43,1,1cp
-1.1054440451,-2.45725416889,166,43,1,1cp
-0.920268508266,-1.72994875104,167,43,1,1cp
-0.494823644082,0.713340802589,168,43,1,1cp
-0.272533788281,-0.493078045795,169,43,1,1cp
1.00633202503,-0.0389206317662,170,43,1,1cp
0.0540156442933,0.0908231447165,171,43,1,1cp
-0.622979494165,1.30993374475,172,43,1,1cp
-1.39563893944,2.38707853063,173,43,1,1cp
-0.565447127573,5.00927163218,174,43,1,1cp
0.334951460822,7.96041368048,175,43,1,1cp
0.78617678014,8.18733022491,176,43,1,1cp
1.96967044703,9.18783028994,177,43,1,1cp
0.791629579654,10.3841347069,178,43,1,1cp
2.4588536912,10.5863209585,179,43,1,1cp
4.98209231292,12.2147029946,180,43,1,1cp
6.71771431016,12.9751956258,181,43,1,1cp
9.49951321893,12.9075607752,182,43,1,1cp
8.84289001126,13.6279924709,183,43,1,1cp
9.31844187499,13.6303178982,184,43,1,1cp
9.58313841431,15.6669647276,185,43,1,1cp
11.3046177381,18.5685239827,186,43,1,1cp
11.2544769985,19.8133433566,187,43,1,1cp
13.0119721478,20.9246201247,188,43,1,1cp
15.3825082918,22.0770548916,189,43,1,1cp
17.0777111919,24.2592889205,190,43,1,1cp
18.3614622155,26.4199879241,191,43,1,1cp
18.3735888746,27.3043343555,192,43,1,1cp
18.5267379085,28.5569242829,193,43,1,1cp
20.7763568138,30.2095706901,194,43,1,1cp
22.5557058177,30.0718832335,195,43,1,1cp
23.5166862983,32.284491471,196,43,1,1cp
24.0987767526,35.0193233622,197,43,1,1cp
1.16503210484,-0.330120093966,193,84,0,1cp
-0.0805618067751,-0.541787075898,194,84,0,1cp
-2.05056226219,-1.16952098198,195,84,0,1cp
-1.34184358868,-1.4575598559,196,84,0,1cp
-2.10203303764,-0.0390285107562,197,84,0,1cp
-1.81489968352,-2.52683716729,198,84,0,1cp
-0.279750963508,-1.2498717812,199,84,0,1cp
-0.936706139906,-0.911848300101,200,84,0,1cp
-1.31426079631,-2.11886994796,201,84,0,1cp
-1.03753782373,-2.19418234101,202,84,0,1cp
-1.33504746371,0.4822106862,203,84,0,1cp
-1.09290365971,0.536703806258,204,84,0,1cp
-0.0680461559635,0.383353295662,205,84,0,1cp
0.631498975219,2.52066783803,206,84,0,1cp
2.23990672902,3.85922071431,207,84,0,1cp
6.00588634346,3.92129513778,208,84,0,1cp
7.10502468288,5.13792011318,209,84,0,1cp
7.26331273684,5.11216742954,210,84,0,1cp
9.68155309159,7.21298882796,211,84,0,1cp
9.09273461627,9.27435979284,212,84,0,1cp
0.532006198822,0.218025092133,193,85,0,1cp
0.893667260069,-0.760789153949,194,85,0,1cp
2.65485538494,-0.848833623125,195,85,0,1cp
2.65454171232,-0.510581135595,196,85,0,1cp
1.4726675869,-0.691966538705,197,85,0,1cp
1.92214149974,-1.18632087656,198,85,0,1cp
4.00818854927,-2.43701693955,199,85,0,1cp
2.99342905609,-2.41507313133,200,85,0,1cp
2.63196628939,-4.48003051892,201,85,0,1cp
3.04841232749,-5.16602856064,202,85,0,1cp
2.99450747849,-6.0938126697,203,85,0,1cp
2.01220389811,-6.33318952121,204,85,0,1cp
3.13406175434,-6.54651932052,205,85,0,1cp
5.45410247636,-5.58656264608,206,85,0,1cp
5.65023393538,-3.00308536883,207,85,0,1cp
4.74616564565,-3.12086420907,208,85,0,1cp
3.19720512059,-0.128031583801,209,85,0,1cp
3.45518110182,0.0926728166775,210,85,0,1cp
4.55905844513,1.2651995996,211,85,0,1cp
5.03422619163,2.77606258875,212,85,0,1cp
5.03182235071,6.22064534133,213,85,0,1cp
4.44255069892,6.67836300357,214,85,0,1cp
4.3503870662,5.88162499059,215,85,0,1cp
6.18513839253,8.37200446078,216,85,0,1cp
8.09891001391,8.53863090199,217,85,0,1cp
7.55318022722,9.17704232141,218,85,0,1cp
10.1430192054,9.05929266749,219,85,0,1cp
11.7170904263,9.70058889444,220,85,0,1cp
14.1166850714,9.86019735823,221,85,0,1cp
13.774557323,11.5366391747,222,85,0,1cp
13.4087331675,12.6174308044,223,85,0,1cp
14.2597638578,12.9363756438,224,85,0,1cp
15.7625482847,14.9322476205,225,85,0,1cp
18.5589091076,16.1872443712,226,85,0,1cp
20.2649880214,15.3411961207,227,85,0,1cp
21.0223067446,17.2608994348,228,85,0,1cp
20.9959375369,18.4457673187,229,85,0,1cp
23.2259381097,20.8364998063,230,85,0,1cp
23.2612326839,21.9604172326,231,85,0,1cp
25.8897012387,22.168707882,232,85,0,1cp
26.6053165891,22.9644125487,233,85,0,1cp
29.1958986617,24.7683318796,234,85,0,1cp
30.8748299517,24.9975948199,235,85,0,1cp
31.7378344623,25.5572980328,236,85,0,1cp
-0.756323424629,-1.06989532908,198,86,0,1cp
-0.583773232824,-1.62001061202,199,86,0,1cp
0.618704514829,-1.76703603545,200,86,0,1cp
0.935851499539,-0.926301553318,201,86,0,1cp
0.88999024017,-0.718499045965,202,86,0,1cp
0.0587194662178,-2.01112439312,203,86,0,1cp
1.15387987794,-2.54329295624,204,86,0,1cp
1.58738537788,-3.15064738946,205,86,0,1cp
0.880655614366,-3.22786843468,206,86,0,1cp
1.77930407305,-2.80202477605,207,86,0,1cp
2.33888113456,-2.38381902016,208,86,0,1cp
2.52535078519,-4.15983077421,209,86,0,1cp
3.42397252893,-3.09588978665,210,86,0,1cp
3.93119980069,-2.84332094065,211,86,0,1cp
7.56473774072,-1.45878889306,212,86,0,1cp
9.09648262384,-0.0145905657683,213,86,0,1cp
10.2832446787,2.08673239197,214,86,0,1cp
11.7559077348,3.55327770342,215,86,0,1cp
14.135070323,5.89950345962,216,86,0,1cp
15.0516901785,7.42175409564,217,86,0,1cp
15.4617808807,8.3238388492,218,86,0,1cp
17.3060641088,11.5962735696,219,86,0,1cp
18.1311195428,13.4853106919,220,86,0,1cp
0.573744421004,0.319160290092,198,87,0,1cp
-0.702559995534,0.450181052171,199,87,0,1cp
-1.990867613,0.116402181332,200,87,0,1cp
-1.69815213086,-0.895871175505,201,87,0,1cp
-1.55263093309,-1.68521818756,202,87,0,1cp
-2.1667534981,-1.58314327131,203,87,0,1cp
-2.02577079848,-2.69666250374,204,87,0,1cp
-0.43714387044,-0.92649488809,205,87,0,1cp
0.25825860411,-3.56739256743,206,87,0,1cp
-0.882749905642,-3.89083043498,207,87,0,1cp
-0.994258732785,-3.78044079587,208,87,0,1cp
-1.79922521364,-3.27301986804,209,87,0,1cp
-2.18692513005,-3.1889445953,210,87,0,1cp
-2.60054079568,-1.05464980141,211,87,0,1cp
-3.07818637828,-1.44848084522,212,87,0,1cp
-4.33332175025,-1.01460943383,213,87,0,1cp
-4.46097643177,0.606138121448,214,87,0,1cp
-5.02158406862,2.64632668624,215,87,0,1cp
-7.95103275862,2.24232538986,216,87,0,1cp
-4.89806073412,5.88736218027,217,87,0,1cp
-2.8092910799,5.98987061711,218,87,0,1cp
-2.18559180483,5.67768813958,219,87,0,1cp
-1.16677275509,7.18040303135,220,87,0,1cp
-1.3384271024,7.83210957777,221,87,0,1cp
1.35729577541,8.33605726523,222,87,0,1cp
4.25458447018,9.9317013228,223,87,0,1cp
5.41127819843,9.40440563237,224,87,0,1cp
7.43480884261,8.7022712324,225,87,0,1cp
8.61009562154,9.10484786726,226,87,0,1cp
8.27337018267,11.1827496067,227,87,0,1cp
8.86154681371,11.6286943133,228,87,0,1cp
9.99347478048,14.2278509978,229,87,0,1cp
10.5389270617,16.428865759,230,87,0,1cp
11.3202737843,17.7118119435,231,87,0,1cp
12.2288742268,19.0515358029,232,87,0,1cp
13.1479957289,20.3335384279,233,87,0,1cp
14.2002542194,21.4932561566,234,87,0,1cp
14.139649153,22.1270144591,235,87,0,1cp
-2.21004278929,0.879417041137,141,22,1,1cp
-1.10597218001,-0.197959035847,142,22,1,1cp
-0.948713743223,1.17853741417,143,22,1,1cp
-0.942502387601,1.49166955419,144,22,1,1cp
-0.544053264743,2.17873535004,145,22,1,1cp
-1.37245071954,3.64527620932,146,22,1,1cp
-2.37351293292,2.53369595981,147,22,1,1cp
-2.6571976266,2.4978703811,148,22,1,1cp
-1.28909914484,1.96641582974,149,22,1,1cp
-2.45784017333,0.398556404378,150,22,1,1cp
-5.08490553014,0.745266381983,151,22,1,1cp
-4.60630662196,3.25682293357,152,22,1,1cp
-2.46360670572,1.41674518906,153,22,1,1cp
-3.19615073007,2.38446457801,154,22,1,1cp
-3.3764343339,4.02500751309,155,22,1,1cp
-2.11288759332,5.14808571474,156,22,1,1cp
1.45701944216,6.03495766223,157,22,1,1cp
1.09880777363,5.73574129878,158,22,1,1cp
0.701873682162,6.96852804172,159,22,1,1cp
2.040572051,7.21176406471,160,22,1,1cp
4.24524649099,6.02184235973,161,22,1,1cp
4.62114777867,8.21643458024,162,22,1,1cp
0.958385819842,0.000186664634973,141,23,1,1cp
1.01004679669,1.15079421523,142,23,1,1cp
1.2391214849,0.0181304616684,143,23,1,1cp
2.31343949761,0.777308964374,144,23,1,1cp
2.53777915439,1.56910537718,145,23,1,1cp
3.44179670915,2.35491738647,146,23,1,1cp
3.14431450828,1.54817100626,147,23,1,1cp
4.45629824685,-0.144510609246,148,23,1,1cp
4.77708397279,1.41518986316,149,23,1,1cp
4.97113591639,2.60272864758,150,23,1,1cp
3.70107482768,4.60710528234,151,23,1,1cp
3.98803068198,4.90656845433,152,23,1,1cp
3.15607576449,6.66668683059,153,23,1,1cp
2.51779303796,8.72109894281,154,23,1,1cp
1.70241740964,9.62578922176,155,23,1,1cp
0.636182477744,11.042718725,156,23,1,1cp
2.76095388076,12.4246851825,157,23,1,1cp
4.09229294275,12.6032156535,158,23,1,1cp
6.01266044489,14.1343122558,159,23,1,1cp
5.78976542534,16.7568105967,160,23,1,1cp
6.86101917525,17.7790145312,161,23,1,1cp
6.56751155004,17.3180895926,162,23,1,1cp
6.87181667285,17.6308630617,163,23,1,1cp
6.95368968943,16.8514336128,164,23,1,1cp
9.19327369587,19.1416947419,165,23,1,1cp
9.79704401777,20.9058000382,166,23,1,1cp
11.8654233515,21.4044307665,167,23,1,1cp
13.4695442411,20.9863708446,168,23,1,1cp
16.7731829932,21.1530758863,169,23,1,1cp
16.29373877,21.5147989206,170,23,1,1cp
18.5529720098,22.6242065196,171,23,1,1cp
20.6994128802,23.6999658628,172,23,1,1cp
20.7260340422,26.0413978382,173,23,1,1cp
22.7331673787,26.3486429805,174,23,1,1cp
24.0693123417,25.8404551262,175,23,1,1cp
24.8418360817,25.683476651,176,23,1,1cp
25.0179005948,26.6604517966,177,23,1,1cp
25.2987911433,26.9317737296,178,23,1,1cp
0.990238453705,1.0294574816,163,44,1,1cp
0.403272766613,1.90177286163,164,44,1,1cp
0.0259306896651,0.758753549553,165,44,1,1cp
0.743214270824,1.57891173631,166,44,1,1cp
0.178232359792,1.51422313128,167,44,1,1cp
0.601444734249,2.58709722929,168,44,1,1cp
0.932929996271,3.66029422029,169,44,1,1cp
1.07469585523,4.51005123149,170,44,1,1cp
-0.0597005274749,6.7017587286,171,44,1,1cp
1.17007369705,7.61804076875,172,44,1,1cp
3.39075749363,7.49849464037,173,44,1,1cp
4.3995856319,8.1049647844,174,44,1,1cp
4.35323075853,9.28365950121,175,44,1,1cp
5.38233346685,11.5128742855,176,44,1,1cp
7.37219360744,13.1159689705,177,44,1,1cp
7.75700593172,13.2654336917,178,44,1,1cp
8.6281067476,16.7506236084,179,44,1,1cp
9.96876088402,18.0153989194,180,44,1,1cp
12.1718087362,20.2907896574,181,44,1,1cp
13.9472324693,21.1390752238,182,44,1,1cp
15.7641004388,22.6724344685,183,44,1,1cp
16.3378318822,24.511902973,184,44,1,1cp
1.21819471175,-0.995403603025,163,45,1,1cp
2.27556301713,0.831857901932,164,45,1,1cp
3.14776001721,-0.823510979474,165,45,1,1cp
2.83267328601,-1.10901467644,166,45,1,1cp
2.26092724406,-1.0246908492,167,45,1,1cp
2.59353475438,0.626545729485,168,45,1,1cp
3.52666282672,1.52313438372,169,45,1,1cp
3.30394212594,-0.149115390846,170,45,1,1cp
4.36911409166,-0.151865631881,171,45,1,1cp
5.82173083714,-0.130805433516,172,45,1,1cp
4.90540991807,-0.359143768816,173,45,1,1cp
4.06848921427,0.260665338715,174,45,1,1cp
3.92811415537,-1.14844158904,175,45,1,1cp
4.23572682356,-1.55707750158,176,45,1,1cp
3.71115980979,-1.07825875336,177,45,1,1cp
5.06336248866,-0.398683068204,178,45,1,1cp
5.48742935018,-0.249263594695,179,45,1,1cp
6.52687639842,-0.537655794995,180,45,1,1cp
6.09096687455,-0.657597068622,181,45,1,1cp
5.77515105812,0.0828100537553,182,45,1,1cp
7.0561603084,0.116710837881,183,45,1,1cp
5.92356468225,-0.92513670756,184,45,1,1cp
7.93620209189,-2.1586342915,185,45,1,1cp
8.77804824752,-3.64827171294,186,45,1,1cp
13.0211412171,-2.19269089445,187,45,1,1cp
16.3290574677,-1.38522905884,188,45,1,1cp
17.1476083985,-1.49171694202,189,45,1,1cp
18.041271396,-0.945509427184,190,45,1,1cp
20.03685291,-0.519439435151,191,45,1,1cp
22.7400255199,1.57379767243,192,45,1,1cp
22.1019964624,4.47823118061,193,45,1,1cp
21.3156209971,4.87283825668,194,45,1,1cp
21.6935861915,7.01125377733,195,45,1,1cp
23.2763237747,8.03926669269,196,45,1,1cp
-0.21242892991,0.220351829274,185,88,0,1cp
1.29178535292,0.228232013968,186,88,0,1cp
1.28161963218,-0.0973790381802,187,88,0,1cp
1.57798407143,-0.261714244066,188,88,0,1cp
1.82625800434,-0.0496208909914,189,88,0,1cp
0.200658637683,-1.04297959057,190,88,0,1cp
0.489069786399,-2.05885841756,191,88,0,1cp
-0.0736222380409,-3.44740097139,192,88,0,1cp
-1.49477537819,-5.0476720759,193,88,0,1cp
-2.01191245864,-6.26495476812,194,88,0,1cp
-2.53730132827,-6.10549226131,195,88,0,1cp
-1.50741878914,-6.99827977681,196,88,0,1cp
-2.57120840524,-6.48466531258,197,88,0,1cp
-3.36105584429,-6.44995156382,198,88,0,1cp
-3.12566758375,-8.41845577726,199,88,0,1cp
-4.4514613551,-7.76348019304,200,88,0,1cp
-5.11046811333,-6.95268154745,201,88,0,1cp
-6.77494484866,-7.94654422228,202,88,0,1cp
-4.85493338866,-7.52635267939,203,88,0,1cp
-4.1562965091,-8.3828509168,204,88,0,1cp
-3.1722143541,-8.28518054005,205,88,0,1cp
-1.25620403431,-9.549678947,206,88,0,1cp
-0.978472917965,-11.3427853995,207,88,0,1cp
-0.290459926613,-11.7256025892,208,88,0,1cp
-0.346787925919,-11.8493315354,209,88,0,1cp
-0.405291646914,-12.247011229,210,88,0,1cp
-0.32587454092,-13.4310417873,211,88,0,1cp
0.181635068246,-13.8309408494,212,88,0,1cp
0.796839534073,-13.5616460968,213,88,0,1cp
2.08547168497,-13.6065391269,214,88,0,1cp
2.19425473693,-13.4240380963,215,88,0,1cp
3.51388741285,-13.0941532968,216,88,0,1cp
4.99888870437,-10.9224353821,217,88,0,1cp
5.53106652154,-11.0986087186,218,88,0,1cp
5.72634194912,-9.61104842154,219,88,0,1cp
6.8114209811,-7.42915732858,220,88,0,1cp
7.60850351809,-5.94824923583,221,88,0,1cp
-0.202524227065,-0.536172166624,185,89,0,1cp
-0.730821273728,-0.800209928618,186,89,0,1cp
0.305266377318,-1.86150346033,187,89,0,1cp
-1.11770854794,-1.90696843646,188,89,0,1cp
-2.08783280832,-1.43405135193,189,89,0,1cp
-2.48539057381,-1.64752348793,190,89,0,1cp
-1.2477368163,-0.984797661414,191,89,0,1cp
-0.867969180262,-0.791937644393,192,89,0,1cp
-1.83601493877,1.21144511983,193,89,0,1cp
-2.14632264416,2.3332598256,194,89,0,1cp
-2.76064578825,4.87851699536,195,89,0,1cp
-3.47043478049,8.2927343076,196,89,0,1cp
-2.49154522193,8.82249071529,197,89,0,1cp
-3.86328835119,9.39342683839,198,89,0,1cp
-2.25450749546,10.1471847164,199,89,0,1cp
-0.426277805274,11.7428869666,200,89,0,1cp
1.66458386533,14.0688569371,201,89,0,1cp
2.2016443533,14.4160484529,202,89,0,1cp
3.05170363422,15.7972927194,203,89,0,1cp
2.6185518197,16.6613654295,204,89,0,1cp
3.09388941263,18.2794745321,205,89,0,1cp
4.58754426028,20.7889322255,206,89,0,1cp
6.88360732206,21.5486039881,207,89,0,1cp
6.77645050526,20.8787363214,208,89,0,1cp
7.41094456827,22.6226379983,209,89,0,1cp
8.25964534804,22.7899327797,210,89,0,1cp
7.86385614585,23.6468170427,211,89,0,1cp
9.4552053876,25.4338478796,212,89,0,1cp
9.73121505586,26.7312427331,213,89,0,1cp
10.5358247047,27.6295227075,214,89,0,1cp
0.698320815756,-1.49901596046,197,90,0,1cp
0.44536911653,-1.59086072479,198,90,0,1cp
1.95870539489,-1.67829605357,199,90,0,1cp
2.35673342485,-1.12997642602,200,90,0,1cp
1.81560805231,-0.180381854652,201,90,0,1cp
2.88247814069,-0.239797035924,202,90,0,1cp
4.03360754665,1.61570627887,203,90,0,1cp
3.81457573229,1.83994102341,204,90,0,1cp
5.00822059787,1.4935145174,205,90,0,1cp
4.45291254248,-0.118052841704,206,90,0,1cp
4.61256031189,-0.38071236202,207,90,0,1cp
5.18396869961,-0.717099307432,208,90,0,1cp
5.96875028362,0.24320548885,209,90,0,1cp
6.59027213224,0.705689112917,210,90,0,1cp
7.25761495168,-0.473680008716,211,90,0,1cp
9.35131259237,-0.301425622305,212,90,0,1cp
10.2268852693,0.370105549424,213,90,0,1cp
10.657857907,1.89813690881,214,90,0,1cp
11.1035199397,2.78564087623,215,90,0,1cp
14.0435083311,3.54648753054,216,90,0,1cp
14.3015249031,4.60657352515,217,90,0,1cp
16.5931601298,5.99488553058,218,90,0,1cp
16.457693434,8.24439043128,219,90,0,1cp
17.9455988791,7.9116130338,220,90,0,1cp
19.2426823306,8.56217370659,221,90,0,1cp
21.8639092103,8.78960495783,222,90,0,1cp
22.2095073151,10.1687580766,223,90,0,1cp
22.2788430972,12.3989802522,224,90,0,1cp
-0.596974286721,1.64061456349,197,91,0,1cp
-2.98727865419,-0.417352189908,198,91,0,1cp
-3.39949939921,-0.061135480094,199,91,0,1cp
-2.4860256672,-1.47342980002,200,91,0,1cp
-1.94839576425,-1.38324716253,201,91,0,1cp
-1.52020951644,-1.90515391263,202,91,0,1cp
-1.80020281831,-1.39827645624,203,91,0,1cp
-3.07923355453,-1.52515717034,204,91,0,1cp
-2.56393923291,-2.35114134837,205,91,0,1cp
-3.39822104294,-3.11143229593,206,91,0,1cp
-1.21412430956,-1.17897279848,207,91,0,1cp
-0.643617101207,-0.735449060022,208,91,0,1cp
-1.22426540376,-2.43757776656,209,91,0,1cp
-1.83565065115,-1.88679003144,210,91,0,1cp
-1.92859485776,-2.0814666938,211,91,0,1cp
-2.16809677978,-2.0768656067,212,91,0,1cp
-1.05126300425,-1.25697745272,213,91,0,1cp
-0.86484683451,-0.07375027901,214,91,0,1cp
-1.59647857342,-0.932563006931,215,91,0,1cp
1.29396211174,-0.962304661086,216,91,0,1cp
2.34327044326,-0.508415663825,217,91,0,1cp
4.11211011923,1.08844651725,218,91,0,1cp
4.50388361178,1.85614202351,219,91,0,1cp
5.86699923953,2.88539350322,220,91,0,1cp
7.17810923067,3.61511674221,221,91,0,1cp
6.28845993857,4.50899722664,222,91,0,1cp
9.30373504903,7.21364823256,223,91,0,1cp
11.59437951,10.6044143973,224,91,0,1cp
12.1971841938,11.9815064911,225,91,0,1cp
12.0949144534,12.8815367113,226,91,0,1cp
13.4424760672,12.2858999504,227,91,0,1cp
14.5291737666,12.5254817506,228,91,0,1cp
15.8848427151,13.3987457148,229,91,0,1cp
17.0764201113,13.6836824941,230,91,0,1cp
18.5826611006,14.0737817313,231,91,0,1cp
21.0299668,16.6491712053,232,91,0,1cp
22.5980700052,17.6779620191,233,91,0,1cp
22.5484145062,18.7961740105,234,91,0,1cp
24.910977359,19.1219834501,235,91,0,1cp
1.17754472477,0.516946515748,179,46,1,1cp
0.964966096781,0.295433252796,180,46,1,1cp
0.44410243163,0.273132969078,181,46,1,1cp
-1.13664838568,-0.415752573497,182,46,1,1cp
-1.19775029943,-0.210993691095,183,46,1,1cp
-1.74980830121,0.554884588385,184,46,1,1cp
-0.0652285551911,-1.06100219903,185,46,1,1cp
1.77867013681,-0.761354511188,186,46,1,1cp
0.543389642045,1.17108035977,187,46,1,1cp
-0.578763595836,1.7559800708,188,46,1,1cp
-0.855083230963,3.45668068292,189,46,1,1cp
-0.671121126357,7.2713351274,190,46,1,1cp
0.54629544933,8.16699233441,191,46,1,1cp
1.21967196024,9.56029938441,192,46,1,1cp
2.5002043008,9.82224230075,193,46,1,1cp
4.51629782245,11.0034934634,194,46,1,1cp
4.45207631211,12.4637650883,195,46,1,1cp
6.44728753459,13.6586074286,196,46,1,1cp
6.71863512027,13.6389121089,197,46,1,1cp
9.86711796942,14.8452738802,198,46,1,1cp
12.4880939357,17.3074698189,199,46,1,1cp
13.3750135998,18.7561055835,200,46,1,1cp
0.961987189072,-0.17981663138,179,47,1,1cp
0.724975219059,-0.0180347187788,180,47,1,1cp
